chrom,start,end,strand,gene_id,gene_name,utr_id
1,36590507,36593784,-,ENSMUSG00000026121,Sema4c,2
1,36594713,36595458,-,ENSMUSG00000026121,Sema4c,3
1,36601473,36602401,-,ENSMUSG00000046337,Fam178b,1
1,36603109,36604289,-,ENSMUSG00000046337,Fam178b,2
1,36615237,36616189,-,ENSMUSG00000046337,Fam178b,3
1,36617300,36617957,-,ENSMUSG00000046337,Fam178b,4
1,36638706,36639457,-,ENSMUSG00000046337,Fam178b,5
1,36730992,36733062,+,ENSMUSG00000061518,Cox5b,1
1,36736895,36739456,-,ENSMUSG00000037351,Actr1b,1
1,36739994,36741981,-,ENSMUSG00000037351,Actr1b,2
1,36745329,36746029,-,ENSMUSG00000037351,Actr1b,3
1,36753327,36754319,+,ENSMUSG00000102416,4933424G06Rik,1
1,36772629,36773262,+,ENSMUSG00000102416,4933424G06Rik,2
1,36785276,36785952,+,ENSMUSG00000102416,4933424G06Rik,3
1,36796571,36797334,+,ENSMUSG00000102416,4933424G06Rik,4
1,36809583,36811756,+,ENSMUSG00000026117,Zap70,1
1,36821242,36822199,+,ENSMUSG00000026117,Zap70,2
1,36830972,36832301,-,ENSMUSG00000026116,Tmem131,1
1,36839734,36841333,-,ENSMUSG00000026116,Tmem131,2
1,36847320,36848366,-,ENSMUSG00000026116,Tmem131,3
1,36852923,36853777,-,ENSMUSG00000026116,Tmem131,4
1,36854701,36855377,-,ENSMUSG00000026116,Tmem131,5
1,36857441,36858596,-,ENSMUSG00000026116,Tmem131,6
1,36861848,36862534,-,ENSMUSG00000026116,Tmem131,7
1,36863186,36863864,-,ENSMUSG00000026116,Tmem131,8
1,36880453,36881091,-,ENSMUSG00000026116,Tmem131,9
1,37102215,37103030,+,ENSMUSG00000050122,Vwa3b,1
1,37115270,37116377,+,ENSMUSG00000050122,Vwa3b,2
1,37147777,37148454,+,ENSMUSG00000050122,Vwa3b,3
1,37167665,37168400,+,ENSMUSG00000050122,Vwa3b,4
1,37180093,37180717,+,ENSMUSG00000050122,Vwa3b,5
1,37181547,37182448,+,ENSMUSG00000050122,Vwa3b,6
1,37196114,37196832,+,ENSMUSG00000050122,Vwa3b,7
1,37203281,37205228,+,ENSMUSG00000050122,Vwa3b,8
1,37212616,37213327,+,ENSMUSG00000050122,Vwa3b,9
1,37214277,37215001,+,ENSMUSG00000050122,Vwa3b,10
1,37216110,37216847,+,ENSMUSG00000050122,Vwa3b,11
1,37217898,37218598,+,ENSMUSG00000050122,Vwa3b,12
1,37225310,37226994,+,ENSMUSG00000050122,Vwa3b,13
1,37280608,37281321,+,ENSMUSG00000026114,Cnga3,1
1,37300878,37302765,+,ENSMUSG00000026114,Cnga3,2
1,37338674,37342147,+,ENSMUSG00000026113,Inpp4a,1
1,37387179,37387893,+,ENSMUSG00000026113,Inpp4a,2
1,37418703,37419456,+,ENSMUSG00000026113,Inpp4a,3
1,37437706,37438938,+,ENSMUSG00000026113,Inpp4a,4
1,37442411,37443823,+,ENSMUSG00000026113,Inpp4a,5
1,37446908,37450117,+,ENSMUSG00000026113,Inpp4a,6
1,37455865,37459966,-,ENSMUSG00000026112,Coa5,1
1,37467293,37469381,-,ENSMUSG00000026112,Coa5,2
1,37470078,37470935,+,ENSMUSG00000026111,Unc50,1
1,37475943,37476993,+,ENSMUSG00000026111,Unc50,2
1,37477600,37478505,+,ENSMUSG00000026111,Unc50,3
1,37478121,37484039,-,ENSMUSG00000026110,Mgat4a,1
1,37501694,37502348,-,ENSMUSG00000026110,Mgat4a,2
1,37503202,37503877,-,ENSMUSG00000026110,Mgat4a,3
1,37534507,37538219,-,ENSMUSG00000026110,Mgat4a,4
1,37571994,37575632,-,ENSMUSG00000026110,Mgat4a,5
1,37650458,37651637,-,ENSMUSG00000026090,Cracdl,1
1,37676767,37677410,-,ENSMUSG00000026090,Cracdl,2
1,37793557,37794877,-,ENSMUSG00000060771,Tsga10,1
1,37799604,37800325,-,ENSMUSG00000060771,Tsga10,2
1,37840244,37841286,-,ENSMUSG00000060771,Tsga10,3
1,37843410,37844120,-,ENSMUSG00000060771,Tsga10,4
1,37845718,37846486,-,ENSMUSG00000060771,Tsga10,5
1,37849753,37850370,-,ENSMUSG00000060771,Tsga10,6
1,37871184,37874458,-,ENSMUSG00000060771,Tsga10,7
1,37878843,37880038,-,ENSMUSG00000060771,Tsga10,8
1,37913645,37915609,+,ENSMUSG00000037216,Lipt1,1
1,37913582,37914506,-,ENSMUSG00000026088,Mitd1,1
1,37917669,37918744,-,ENSMUSG00000026088,Mitd1,2
1,37920710,37922079,-,ENSMUSG00000026088,Mitd1,3
1,37931724,37933365,+,ENSMUSG00000026087,Mrpl30,1
1,37936842,37937916,+,ENSMUSG00000026087,Mrpl30,2
1,37944704,37946937,-,ENSMUSG00000061584,Lyg2,1
1,37985517,37986384,-,ENSMUSG00000026085,Lyg1,1
1,38023970,38029838,-,ENSMUSG00000058407,Txndc9,1
1,38034696,38036643,-,ENSMUSG00000058407,Txndc9,2
1,38084105,38084821,+,ENSMUSG00000026083,Eif5b,1
1,38085393,38086057,+,ENSMUSG00000026083,Eif5b,2
1,38087574,38088184,+,ENSMUSG00000026083,Eif5b,3
1,38090387,38094960,+,ENSMUSG00000026083,Eif5b,4
1,38091567,38093099,-,ENSMUSG00000026082,Rev1,1
1,38095303,38096263,-,ENSMUSG00000026082,Rev1,2
1,38106395,38107000,-,ENSMUSG00000026082,Rev1,3
1,38110124,38110878,-,ENSMUSG00000026082,Rev1,4
1,38113096,38114404,-,ENSMUSG00000026082,Rev1,5
1,38117859,38118779,-,ENSMUSG00000026082,Rev1,6
1,38119940,38120719,-,ENSMUSG00000026082,Rev1,7
1,38130932,38131596,-,ENSMUSG00000026082,Rev1,8
1,38137690,38138402,-,ENSMUSG00000026082,Rev1,9
1,38146464,38147075,-,ENSMUSG00000026082,Rev1,10
1,38216107,38218829,-,ENSMUSG00000037138,Aff3,1
1,38220043,38220864,-,ENSMUSG00000037138,Aff3,2
1,38374212,38375254,-,ENSMUSG00000037138,Aff3,3
1,38573940,38575058,-,ENSMUSG00000037138,Aff3,4
1,38832426,38837409,-,ENSMUSG00000048814,Lonrf2,1
1,38873978,38875755,-,ENSMUSG00000048814,Lonrf2,2
1,38902648,38907357,-,ENSMUSG00000026080,Chst10,1
1,38908924,38911216,-,ENSMUSG00000026080,Chst10,2
1,38912730,38913421,-,ENSMUSG00000026080,Chst10,3
1,38921270,38921919,-,ENSMUSG00000026080,Chst10,4
1,38929413,38935437,-,ENSMUSG00000026080,Chst10,5
1,38987410,38988056,+,ENSMUSG00000067604,Nms,1
1,38988664,38989657,+,ENSMUSG00000067604,Nms,2
1,39030100,39030756,+,ENSMUSG00000026078,Pdcl3,1
1,39033696,39036619,+,ENSMUSG00000026078,Pdcl3,2
1,39326249,39326996,+,ENSMUSG00000026077,Npas2,1
1,39384050,39384847,+,ENSMUSG00000026077,Npas2,2
1,39400789,39402617,+,ENSMUSG00000026077,Npas2,3
1,39409821,39411292,+,ENSMUSG00000073702,Rpl31,1
1,39410273,39413552,-,ENSMUSG00000003134,Tbc1d8,1
1,39415205,39416499,-,ENSMUSG00000003134,Tbc1d8,2
1,39418236,39420943,-,ENSMUSG00000003134,Tbc1d8,3
1,39423902,39425593,-,ENSMUSG00000003134,Tbc1d8,4
1,39428089,39428839,-,ENSMUSG00000003134,Tbc1d8,5
1,39429898,39431635,-,ENSMUSG00000003134,Tbc1d8,6
1,39432846,39433653,-,ENSMUSG00000003134,Tbc1d8,7
1,39441464,39442300,-,ENSMUSG00000003134,Tbc1d8,8
1,39583850,39586270,+,ENSMUSG00000003135,Cnot11,1
1,39590077,39591896,-,ENSMUSG00000048234,Rnf149,1
1,39594259,39595051,-,ENSMUSG00000048234,Rnf149,2
1,39603874,39604698,-,ENSMUSG00000048234,Rnf149,3
1,39657274,39662563,-,ENSMUSG00000050967,Creg2,1
1,39704161,39704922,-,ENSMUSG00000057173,Rfx8,1
1,39719792,39720458,-,ENSMUSG00000057173,Rfx8,2
1,39940369,39941916,+,ENSMUSG00000026074,Map4k4,1
1,40015567,40016206,+,ENSMUSG00000026074,Map4k4,2
1,40021999,40022604,+,ENSMUSG00000026074,Map4k4,3
1,40028949,40029738,+,ENSMUSG00000026074,Map4k4,4
1,40039391,40040021,+,ENSMUSG00000026074,Map4k4,5
1,40043667,40044370,+,ENSMUSG00000026074,Map4k4,6
1,40045531,40048789,+,ENSMUSG00000026074,Map4k4,7
1,40049417,40050117,+,ENSMUSG00000026074,Map4k4,8
1,40053387,40054158,+,ENSMUSG00000026074,Map4k4,9
1,40063170,40065770,+,ENSMUSG00000026074,Map4k4,10
1,40141249,40141896,+,ENSMUSG00000026073,Il1r2,1
1,40150815,40151596,+,ENSMUSG00000026073,Il1r2,2
1,40153884,40154658,+,ENSMUSG00000026073,Il1r2,3
1,40156815,40157477,+,ENSMUSG00000026073,Il1r2,4
1,40159769,40160504,+,ENSMUSG00000026073,Il1r2,5
1,40161982,40162724,+,ENSMUSG00000026073,Il1r2,6
1,40163901,40164691,+,ENSMUSG00000026073,Il1r2,7
1,40315982,40316638,+,ENSMUSG00000026072,Il1r1,1
1,40352254,40356717,+,ENSMUSG00000026072,Il1r1,2
1,40367831,40368901,+,ENSMUSG00000070942,Il1rl2,1
1,40404306,40407022,+,ENSMUSG00000070942,Il1rl2,2
1,40480152,40480867,+,ENSMUSG00000026069,Il1rl1,1
1,40485565,40487608,+,ENSMUSG00000026069,Il1rl1,2
1,40501030,40504875,+,ENSMUSG00000026069,Il1rl1,3
1,40529919,40531040,+,ENSMUSG00000026070,Il18r1,1
1,40537551,40540314,+,ENSMUSG00000026070,Il18r1,2
1,40564064,40566377,+,ENSMUSG00000026068,Il18rap,1
1,40578084,40578945,+,ENSMUSG00000026068,Il18rap,2
1,40586627,40587363,+,ENSMUSG00000026068,Il18rap,3
1,40587949,40591165,+,ENSMUSG00000026068,Il18rap,4
1,40623986,40624885,+,ENSMUSG00000026065,Slc9a4,1
1,40641713,40642363,+,ENSMUSG00000026065,Slc9a4,2
1,40667828,40670185,+,ENSMUSG00000026065,Slc9a4,3
1,40765323,40767141,+,ENSMUSG00000026062,Slc9a2,1
1,40795119,40796531,+,ENSMUSG00000026062,Slc9a2,2
1,40806860,40808733,+,ENSMUSG00000026062,Slc9a2,3
1,40810898,40814006,-,ENSMUSG00000041945,Mfsd9,1
1,40820090,40821050,-,ENSMUSG00000041945,Mfsd9,2
1,40823237,40823966,-,ENSMUSG00000041945,Mfsd9,3
1,40825027,40825670,-,ENSMUSG00000041945,Mfsd9,4
1,40826390,40827077,-,ENSMUSG00000041945,Mfsd9,5
1,40829131,40829842,-,ENSMUSG00000041945,Mfsd9,6
1,40893877,40896347,+,ENSMUSG00000079588,Tmem182,1
1,42737500,42742636,+,ENSMUSG00000045515,Pou3f3,1
1,42918756,42921391,+,ENSMUSG00000060679,Mrps9,1
1,42937101,42939139,+,ENSMUSG00000060679,Mrps9,2
1,42939934,42941473,+,ENSMUSG00000060679,Mrps9,3
1,42942155,42942924,+,ENSMUSG00000060679,Mrps9,4
1,42944265,42945143,+,ENSMUSG00000060679,Mrps9,5
1,42992280,42994615,+,ENSMUSG00000041907,Gpr45,1
1,43068007,43070241,+,ENSMUSG00000041907,Gpr45,2
1,43072181,43074916,+,ENSMUSG00000041907,Gpr45,3
1,43086060,43089118,-,ENSMUSG00000070939,Tgfbrap1,1
1,43093568,43096215,-,ENSMUSG00000070939,Tgfbrap1,2
1,43098751,43099681,-,ENSMUSG00000070939,Tgfbrap1,3
1,43110356,43111115,-,ENSMUSG00000070939,Tgfbrap1,4
1,43113101,43115412,-,ENSMUSG00000070939,Tgfbrap1,5
1,43152103,43155407,+,ENSMUSG00000010290,AI597479,1
1,43161934,43162973,-,ENSMUSG00000008136,Fhl2,1
1,43170624,43171281,-,ENSMUSG00000008136,Fhl2,2
1,43499817,43501682,+,ENSMUSG00000066877,Nck2,1
1,43572412,43573092,+,ENSMUSG00000066877,Nck2,2
1,43592721,43593522,+,ENSMUSG00000066877,Nck2,3
1,43608016,43609975,+,ENSMUSG00000066877,Nck2,4
1,43781267,43782038,+,ENSMUSG00000026051,Ecrg4,1
1,43785826,43789822,-,ENSMUSG00000057363,Uxs1,1
1,43792577,43793280,-,ENSMUSG00000057363,Uxs1,2
1,43794559,43795216,-,ENSMUSG00000057363,Uxs1,3
1,43795832,43796492,-,ENSMUSG00000057363,Uxs1,4
1,43799381,43800024,-,ENSMUSG00000057363,Uxs1,5
1,43803750,43804469,-,ENSMUSG00000057363,Uxs1,6
1,43810541,43811262,-,ENSMUSG00000057363,Uxs1,7
1,43813677,43814336,-,ENSMUSG00000057363,Uxs1,8
1,43818925,43819629,-,ENSMUSG00000057363,Uxs1,9
1,43829324,43830104,-,ENSMUSG00000057363,Uxs1,10
1,43836105,43836765,-,ENSMUSG00000057363,Uxs1,11
1,43844213,43845134,-,ENSMUSG00000057363,Uxs1,12
1,43846210,43846837,-,ENSMUSG00000057363,Uxs1,13
1,43855736,43856395,-,ENSMUSG00000057363,Uxs1,14
1,43988172,43988865,+,ENSMUSG00000041763,Tpp2,1
1,43995331,43996461,+,ENSMUSG00000041763,Tpp2,2
1,44012318,44012980,+,ENSMUSG00000041763,Tpp2,3
1,44014276,44014982,+,ENSMUSG00000041763,Tpp2,4
1,44016067,44018295,+,ENSMUSG00000041763,Tpp2,5
1,44019168,44019864,+,ENSMUSG00000041763,Tpp2,6
1,44020590,44021327,+,ENSMUSG00000041763,Tpp2,7
1,44021932,44023052,+,ENSMUSG00000041763,Tpp2,8
1,44029371,44030063,+,ENSMUSG00000041763,Tpp2,9
1,44040338,44042460,+,ENSMUSG00000041763,Tpp2,10
1,44048268,44053233,-,ENSMUSG00000047343,Mettl21c,1
1,44094732,44101396,-,ENSMUSG00000091844,Ccdc168,1
1,44125473,44127987,-,ENSMUSG00000026049,Tex30,1
1,44145406,44146564,-,ENSMUSG00000026047,Poglut2,1
1,44150943,44152635,-,ENSMUSG00000026047,Poglut2,2
1,44153644,44154359,-,ENSMUSG00000026047,Poglut2,3
1,44155015,44155746,-,ENSMUSG00000026047,Poglut2,4
1,44165126,44166026,+,ENSMUSG00000041684,Bivm,1
1,44182003,44184230,+,ENSMUSG00000041684,Bivm,2
1,44186604,44188982,+,ENSMUSG00000026048,Ercc5,1
1,44197004,44197715,+,ENSMUSG00000026048,Ercc5,2
1,44200670,44201304,+,ENSMUSG00000026048,Ercc5,3
1,44205669,44206677,+,ENSMUSG00000026048,Ercc5,4
1,44219391,44220720,+,ENSMUSG00000026048,Ercc5,5
1,44242930,44246213,-,ENSMUSG00000046828,Mettl21e,1
1,44747477,44748092,+,ENSMUSG00000056870,Gulp1,1
1,44793229,44793901,+,ENSMUSG00000056870,Gulp1,2
1,44804874,44805611,+,ENSMUSG00000056870,Gulp1,3
1,44812131,44813605,+,ENSMUSG00000056870,Gulp1,4
1,44819828,44820566,+,ENSMUSG00000056870,Gulp1,5
1,44827308,44828334,+,ENSMUSG00000056870,Gulp1,6
1,44833810,44836298,+,ENSMUSG00000056870,Gulp1,7
1,45354440,45356463,+,ENSMUSG00000026043,Col3a1,1
1,45361266,45364478,+,ENSMUSG00000026043,Col3a1,2
1,45367293,45368354,+,ENSMUSG00000026043,Col3a1,3
1,45376101,45376757,+,ENSMUSG00000026043,Col3a1,4
1,45379490,45380134,+,ENSMUSG00000026043,Col3a1,5
1,45386496,45389166,+,ENSMUSG00000026043,Col3a1,6
1,45413181,45415543,-,ENSMUSG00000026042,Col5a2,1
1,45427891,45430589,-,ENSMUSG00000026042,Col5a2,2
1,45453059,45454261,-,ENSMUSG00000026042,Col5a2,3
1,45456334,45457101,-,ENSMUSG00000026042,Col5a2,4
1,45840899,45841815,+,ENSMUSG00000025995,Wdr75,1
1,45842707,45843389,+,ENSMUSG00000025995,Wdr75,2
1,45844237,45844907,+,ENSMUSG00000025995,Wdr75,3
1,45862168,45863079,+,ENSMUSG00000025995,Wdr75,4
1,45946928,45948865,-,ENSMUSG00000025993,Slc40a1,1
1,45954101,45958630,-,ENSMUSG00000025993,Slc40a1,2
1,45960077,45960775,-,ENSMUSG00000025993,Slc40a1,3
1,45962592,45965983,-,ENSMUSG00000025993,Slc40a1,4
1,46105656,46106840,+,ENSMUSG00000041144,Dnah7b,1
1,46214147,46218177,+,ENSMUSG00000041144,Dnah7b,2
1,46307465,46310650,+,ENSMUSG00000041144,Dnah7b,3
1,46364568,46365196,+,ENSMUSG00000041144,Dnah7b,4
1,46395554,46396229,+,ENSMUSG00000041144,Dnah7b,5
1,46396989,46397766,+,ENSMUSG00000041144,Dnah7b,6
1,46401763,46402466,+,ENSMUSG00000041144,Dnah7b,7
1,46412093,46413010,+,ENSMUSG00000041144,Dnah7b,8
1,46664795,46665571,+,ENSMUSG00000101337,Dnah7c,1
1,46688070,46688886,+,ENSMUSG00000101337,Dnah7c,2
1,46698183,46699138,+,ENSMUSG00000101337,Dnah7c,3
1,46846226,46846936,+,ENSMUSG00000101337,Dnah7c,4
1,46846404,46849412,-,ENSMUSG00000025986,Slc39a10,1
1,46856462,46857603,-,ENSMUSG00000025986,Slc39a10,2
1,46874500,46875611,-,ENSMUSG00000025986,Slc39a10,3
1,50951647,50953384,+,ENSMUSG00000026109,Tmeff2,1
1,50954194,50954889,+,ENSMUSG00000026109,Tmeff2,2
1,51018509,51019379,+,ENSMUSG00000026109,Tmeff2,3
1,51224341,51226729,+,ENSMUSG00000026109,Tmeff2,4
1,51340282,51342419,+,ENSMUSG00000045954,Cavin2,1
1,51504721,51510870,-,ENSMUSG00000026107,Nabp1,1
1,51514451,51517858,-,ENSMUSG00000026107,Nabp1,2
1,51788624,51790631,-,ENSMUSG00000018417,Myo1b,1
1,51799212,51799860,-,ENSMUSG00000018417,Myo1b,2
1,51801381,51802085,-,ENSMUSG00000018417,Myo1b,3
1,51805735,51806367,-,ENSMUSG00000018417,Myo1b,4
1,51815252,51815863,-,ENSMUSG00000018417,Myo1b,5
1,51818574,51819220,-,ENSMUSG00000018417,Myo1b,6
1,51836262,51836994,-,ENSMUSG00000018417,Myo1b,7
1,51838395,51839094,-,ENSMUSG00000018417,Myo1b,8
1,51849540,51852525,-,ENSMUSG00000018417,Myo1b,9
1,51873323,51874002,-,ENSMUSG00000018417,Myo1b,10
1,51901504,51902893,-,ENSMUSG00000018417,Myo1b,11
1,52110720,52111903,+,ENSMUSG00000062939,Stat4,1
1,52145769,52146648,+,ENSMUSG00000062939,Stat4,2
1,52158771,52159853,+,ENSMUSG00000026104,Stat1,1
1,52171403,52172092,+,ENSMUSG00000026104,Stat1,2
1,52176138,52177311,+,ENSMUSG00000026104,Stat1,3
1,52191092,52191858,+,ENSMUSG00000026104,Stat1,4
1,52193925,52195541,+,ENSMUSG00000026104,Stat1,5
1,52198142,52201324,+,ENSMUSG00000026104,Stat1,6
1,52202307,52205773,-,ENSMUSG00000026103,Gls,1
1,52207306,52208020,-,ENSMUSG00000026103,Gls,2
1,52222963,52227282,-,ENSMUSG00000026103,Gls,3
1,52228327,52229013,-,ENSMUSG00000026103,Gls,4
1,52230059,52230746,-,ENSMUSG00000026103,Gls,5
1,52235337,52238150,-,ENSMUSG00000026103,Gls,6
1,52243029,52246818,-,ENSMUSG00000026103,Gls,7
1,52253377,52254016,-,ENSMUSG00000026103,Gls,8
1,52496153,52498765,-,ENSMUSG00000002881,Nab1,1
1,52529169,52530095,-,ENSMUSG00000002881,Nab1,2
1,52682048,52682695,+,ENSMUSG00000043015,Nemp2,1
1,52684120,52684945,+,ENSMUSG00000043015,Nemp2,2
1,52687609,52691378,+,ENSMUSG00000043015,Nemp2,3
1,52695145,52700546,-,ENSMUSG00000041439,Mfsd6,1
1,52714482,52716034,-,ENSMUSG00000041439,Mfsd6,2
1,52824286,52829676,-,ENSMUSG00000026102,Inpp1,1
1,52830547,52831321,-,ENSMUSG00000026102,Inpp1,2
1,52833329,52834129,-,ENSMUSG00000026102,Inpp1,3
1,52835838,52836560,-,ENSMUSG00000026102,Inpp1,4
1,52883788,52888152,+,ENSMUSG00000041426,Hibch,1
1,52898887,52899602,+,ENSMUSG00000041426,Hibch,2
1,52923962,52924796,+,ENSMUSG00000041426,Hibch,3
1,52940047,52940779,+,ENSMUSG00000041426,Hibch,4
1,52952590,52953219,+,ENSMUSG00000041426,Hibch,5
1,52959170,52960445,+,ENSMUSG00000041426,Hibch,6
1,52961183,52964705,-,ENSMUSG00000043629,1700019D03Rik,1
1,53105123,53107538,+,ENSMUSG00000026100,Mstn,1
1,53197436,53198205,-,ENSMUSG00000060715,1700019A02Rik,1
1,53228046,53228792,-,ENSMUSG00000026098,Pms1,1
1,53235971,53236761,-,ENSMUSG00000026098,Pms1,2
1,53301754,53304887,-,ENSMUSG00000026098,Pms1,3
1,53306722,53307389,-,ENSMUSG00000026098,Pms1,4
1,53313980,53314711,-,ENSMUSG00000026098,Pms1,5
1,53320806,53321551,-,ENSMUSG00000026098,Pms1,6
1,53334152,53336474,-,ENSMUSG00000026098,Pms1,7
1,53337831,53341412,+,ENSMUSG00000026097,Ormdl1,1
1,53347822,53349768,+,ENSMUSG00000026097,Ormdl1,2
1,53349925,53350542,+,ENSMUSG00000100679,Gm28778,1
1,53353715,53354558,+,ENSMUSG00000100679,Gm28778,2
1,53356761,53357748,+,ENSMUSG00000100679,Gm28778,3
1,53358802,53361026,+,ENSMUSG00000100679,Gm28778,4
1,53362026,53362729,+,ENSMUSG00000100679,Gm28778,5
1,53364863,53365802,+,ENSMUSG00000100679,Gm28778,6
1,53353715,53358117,+,ENSMUSG00000026096,Osgepl1,1
1,53358802,53361026,+,ENSMUSG00000026096,Osgepl1,2
1,53362026,53363523,+,ENSMUSG00000026096,Osgepl1,3
1,53364863,53365802,+,ENSMUSG00000026096,Osgepl1,4
1,53364366,53365916,-,ENSMUSG00000099913,Gm28551,1
1,53369071,53369797,-,ENSMUSG00000099913,Gm28551,2
1,53383476,53384188,-,ENSMUSG00000026095,Asnsd1,1
1,53386690,53388017,-,ENSMUSG00000026095,Asnsd1,2
1,53388846,53390392,-,ENSMUSG00000026095,Asnsd1,3
1,53391101,53391842,-,ENSMUSG00000026095,Asnsd1,4
1,53387338,53388017,-,ENSMUSG00000117809,Asdurf,1
1,53435865,53436565,-,ENSMUSG00000096141,Dnah7a,1
1,53736889,53737987,-,ENSMUSG00000096141,Dnah7a,2
1,53794365,53796946,-,ENSMUSG00000026094,Stk17b,1
1,53799432,53802152,-,ENSMUSG00000026094,Stk17b,2
1,53845735,53852680,-,ENSMUSG00000042807,Hecw2,1
1,53871551,53872210,-,ENSMUSG00000042807,Hecw2,2
1,53877876,53878569,-,ENSMUSG00000042807,Hecw2,3
1,53969672,53970424,-,ENSMUSG00000042807,Hecw2,4
1,53980355,53982259,-,ENSMUSG00000042807,Hecw2,5
1,54317570,54318420,+,ENSMUSG00000025983,Ccdc150,1
1,54359779,54360409,+,ENSMUSG00000025983,Ccdc150,2
1,54364023,54364717,+,ENSMUSG00000025983,Ccdc150,3
1,54367816,54369004,+,ENSMUSG00000025983,Ccdc150,4
1,54391855,54392583,+,ENSMUSG00000025983,Ccdc150,5
1,54393478,54396292,+,ENSMUSG00000025983,Ccdc150,6
1,54399851,54400577,+,ENSMUSG00000025983,Ccdc150,7
1,54403277,54405678,+,ENSMUSG00000025983,Ccdc150,8
1,54406618,54408186,+,ENSMUSG00000025983,Ccdc150,9
1,54434863,54437338,-,ENSMUSG00000041303,Gtf3c3,1
1,54459008,54459958,-,ENSMUSG00000041303,Gtf3c3,2
1,54466163,54467024,-,ENSMUSG00000041303,Gtf3c3,3
1,54482263,54483021,-,ENSMUSG00000109809,Gm34066,1
1,54483645,54484252,-,ENSMUSG00000109809,Gm34066,2
1,54511853,54520164,-,ENSMUSG00000073678,Pgap1,1
1,54563143,54563826,-,ENSMUSG00000073678,Pgap1,2
1,54565059,54568905,-,ENSMUSG00000073678,Pgap1,3
1,54593462,54597086,-,ENSMUSG00000073678,Pgap1,4
1,54684199,54688811,-,ENSMUSG00000052331,Ankrd44,1
1,54690528,54691219,-,ENSMUSG00000052331,Ankrd44,2
1,54693770,54694621,-,ENSMUSG00000052331,Ankrd44,3
1,54706072,54707032,-,ENSMUSG00000052331,Ankrd44,4
1,54761427,54763882,-,ENSMUSG00000052331,Ankrd44,5
1,54767846,54769333,-,ENSMUSG00000052331,Ankrd44,6
1,54774161,54775771,-,ENSMUSG00000052331,Ankrd44,7
1,54782158,54782887,-,ENSMUSG00000052331,Ankrd44,8
1,54799428,54801932,-,ENSMUSG00000052331,Ankrd44,9
1,54805651,54806443,-,ENSMUSG00000052331,Ankrd44,10
1,55024028,55026951,-,ENSMUSG00000025982,Sf3b1,1
1,55027812,55032000,-,ENSMUSG00000025982,Sf3b1,2
1,55042010,55042664,-,ENSMUSG00000025982,Sf3b1,3
1,55046525,55047176,-,ENSMUSG00000025982,Sf3b1,4
1,55051111,55051731,-,ENSMUSG00000025982,Sf3b1,5
1,55053342,55055949,-,ENSMUSG00000025982,Sf3b1,6
1,55091728,55093552,+,ENSMUSG00000025981,Coq10b,1
1,55098498,55101216,+,ENSMUSG00000025981,Coq10b,2
1,55110663,55112161,+,ENSMUSG00000025981,Coq10b,3
1,55116694,55117746,-,ENSMUSG00000025980,Hspd1,1
1,55121926,55122621,-,ENSMUSG00000025980,Hspd1,2
1,55123392,55124244,-,ENSMUSG00000025980,Hspd1,3
1,55127910,55129374,+,ENSMUSG00000073676,Hspe1,1
1,55129980,55130766,+,ENSMUSG00000073676,Hspe1,2
1,55183983,55184842,+,ENSMUSG00000025979,Mob4,1
1,55186489,55188093,+,ENSMUSG00000025979,Mob4,2
1,55189005,55190541,+,ENSMUSG00000025979,Mob4,3
1,55191534,55194358,+,ENSMUSG00000025979,Mob4,4
1,55209018,55211541,-,ENSMUSG00000025978,Rftn2,1
1,55223809,55224487,-,ENSMUSG00000025978,Rftn2,2
1,55233103,55233806,-,ENSMUSG00000025978,Rftn2,3
1,55234375,55235096,-,ENSMUSG00000025978,Rftn2,4
1,55240204,55241563,-,ENSMUSG00000025978,Rftn2,5
1,55242804,55243851,-,ENSMUSG00000025978,Rftn2,6
1,55245195,55246069,-,ENSMUSG00000025978,Rftn2,7
1,55262801,55264714,-,ENSMUSG00000025978,Rftn2,8
1,55277860,55287929,+,ENSMUSG00000046994,Mars2,1
1,55287517,55288423,-,ENSMUSG00000025977,Boll,1
1,55307715,55310100,-,ENSMUSG00000025977,Boll,2
1,55338928,55339644,-,ENSMUSG00000025977,Boll,3
1,55343357,55345182,-,ENSMUSG00000025977,Boll,4
1,55362509,55363180,-,ENSMUSG00000025977,Boll,5
1,55379332,55380052,-,ENSMUSG00000025977,Boll,6
1,55385116,55385824,-,ENSMUSG00000025977,Boll,7
1,55387774,55388394,-,ENSMUSG00000025977,Boll,8
1,55773980,55774686,+,ENSMUSG00000038349,Plcl1,1
1,55790323,55793744,+,ENSMUSG00000038349,Plcl1,2
1,56674903,56675656,-,ENSMUSG00000045336,Hsfy2,1
1,56832840,56836241,-,ENSMUSG00000038331,Satb2,1
1,56986993,56987714,-,ENSMUSG00000038331,Satb2,2
1,57008599,57009339,-,ENSMUSG00000038331,Satb2,3
1,57418901,57419621,+,ENSMUSG00000038323,1700066M21Rik,1
1,57422424,57424882,+,ENSMUSG00000038323,1700066M21Rik,2
1,57427096,57428211,-,ENSMUSG00000048495,Tyw5,1
1,57429501,57430995,-,ENSMUSG00000048495,Tyw5,2
1,57432044,57433086,-,ENSMUSG00000048495,Tyw5,3
1,57445618,57451091,+,ENSMUSG00000025971,Maip1,1
1,57454594,57457412,+,ENSMUSG00000025971,Maip1,2
